,,,,,,,,
코스 제목 (유튜브 명),일수 분류,일차,전체 순서,장소명,주소,카테고리,조회수,유튜브 링크
"A one-day trip to Jeju... with THIS crew!? Seok-jin, Sang-yeob, So-min, Mi-joo combo! -Seoksam Play",당일치기,1,1,제주국제공항,제주특별자치도 제주시 공항로 2 제주국제공항,기타,"634,999",https://www.youtube.com/watch?v=xLQezZR-fkI&t=220s
,당일치기,1,2,바다그린하우스,제주특별자치도 제주시 용마서1길 23,맛집,,썸네일 ID
,당일치기,1,3,제이샵 라운지제이,제주특별자치도 제주시 서해안로 360 제이샵 제주공항점,기타,,xLQezZR-fkI
,,,,,,,,
코스 제목 (유튜브 명),일수 분류,일차,전체 순서,장소명,주소,카테고리,조회수,유튜브 링크
"나혼자 제주 당일치기 도파민 미침••카페 성지,목장 투어,흑돼지 먹고 에타맛집,소품샵 탱글",당일치기,1,1,김희선제주몸국,제주특별자치도 제주시 어영길 45-6,맛집,"126,972",https://www.youtube.com/watch?v=FHHapUCeYfc&t=120s
,당일치기,1,2,휴대폰성지 대박통신 제주점,제주특별자치도 제주시 건주로4길 6-8 101호,카페,,썸네일 ID
,당일치기,1,3,길갈 팜 랜드,제주특별자치도 제주시 조천읍 남조로 1785-12,관광지,,FHHapUCeYfc
,당일치기,1,4,말로,제주특별자치도 제주시 조천읍 남조로 1785-12,카페,,
,당일치기,1,5,모들한상,제주특별자치도 제주시 애월읍 하가로 180,맛집,,
,당일치기,1,6,린도디아,제주특별자치도 제주시 애월읍 애월항로 2 1층 린도디아,기타,,
,당일치기,1,7,탱글,제주특별자치도 제주시 애월읍 애월로9길 12-7 1층,기타,,
,당일치기,1,8,제레미,제주특별자치도 제주시 애월읍 애월로 106-1,기타,,
,당일치기,1,9,보배책방,제주특별자치도 제주시 애월읍 납읍로2길 15-1 단독건물,기타,,
,당일치기,1,10,소소한담,제주특별자치도 제주시 애월읍 일주서로 6691 1층 소소한담,기타,,
,당일치기,1,11,자매국수,제주특별자치도 제주시 항골남길 46 자매국수,관광지,,
,당일치기,1,12,돈사촌 노형본점,제주 제주시 우평로 39,맛집,,
,당일치기,1,13,우진해장국,제주특별자치도 제주시 서사로 11,맛집,,
,,,,,,,,
코스 제목 (유튜브 명),일수 분류,일차,전체 순서,장소명,주소,카테고리,조회수,유튜브 링크
[vlog]혼자 제주 여행⛰️🍊(눈물의 한라산 등산과 혼술../멜조림 고기/딱새우와 소라회🐚/인생 에그타르트/모닝 소고기 국밥/초밥 맡김차림/왕김밥/제주 시장 치킨/깨알 두쫀쿠),1박 2일,1,1,신라스테이 플러스 이호테우,제주특별자치도 제주시 연대마을길 76,숙소,"192,616",https://www.youtube.com/watch?v=JZpKRDEWBQs
,1박 2일,1,2,솔지식당,제주특별자치도 제주시 월랑로 88,맛집,,썸네일 ID
,1박 2일,1,3,토토네,제주특별자치도 제주시 애월읍 하귀10길 49-2 102호,카페,,JZpKRDEWBQs
,1박 2일,1,4,김녕오라이 신제주점,제주특별자치도 제주시 원노형2길 29-5 1층,맛집,,
--- Day 2 코스 시작 ---,,,,,,,,
,1박 2일,2,5,한라산영실,제주특별자치도 서귀포시 1100로 740-168,관광지,,
,1박 2일,2,6,무정해장국,제주특별자치도 제주시 신대로10길 29,맛집,,
,1박 2일,2,7,스시모리,제주특별자치도 제주시 오남로 302,맛집,,
,1박 2일,2,8,다가미 김밥 본점,제주특별자치도 제주시 동광로 102,맛집,,
,1박 2일,2,9,이도통닭 (동문재래시장),제주특별자치도 제주시 관덕로14길 20,맛집,,
,,,,,,,,
코스 제목 (유튜브 명),일수 분류,일차,전체 순서,장소명,주소,카테고리,조회수,유튜브 링크
"여름 제주🍅감다살 26시간🍅모나언니랑 서쪽여행 vlog•한 눈에 반한 숙소,흑돼지,인생소품샵,수리코",1박 2일,1,1,숙성도 애월점,제주특별자치도 제주시 애월읍 애월로1길 24-16 1층,맛집,"90,258",https://www.youtube.com/watch?v=Lklqm9IOGDc&t=75s
,1박 2일,1,2,프로퍼밀도,제주특별자치도 서귀포시 대정읍 암반수마농로 532-4,숙소,,썸네일 ID
--- Day 2 코스 시작 ---,,,,,,,,Lklqm9IOGDc
,1박 2일,2,3,수목나무병원,제주특별자치도 제주시 아란서길 164 1층,관광지,,
,,,,,,,,
코스 제목 (유튜브 명),일수 분류,일차,전체 순서,장소명,주소,카테고리,조회수,유튜브 링크
"When traveling to Jeju, you must come here🌴 A must-visit restaurant that I've been to more than 1...",1박 2일,1,1,위드시티호텔,제주특별자치도 제주시 노연로 34,맛집,"325,171",https://www.youtube.com/watch?v=XsN9Icv21vg&t=75s
,1박 2일,1,2,레이지펌프,제주특별자치도 제주시 애월읍 애월북서길 32 lazypump,카페,,썸네일 ID
,1박 2일,1,3,도두동 무지개 해안도로,제주특별자치도 제주시 도두일동 1734,관광지,,XsN9Icv21vg
,1박 2일,1,4,랜딩관 제주신화월드 호텔 앤 리조트,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38 랜딩관,숙소,,
--- Day 2 코스 시작 ---,,,,,,,,
,1박 2일,2,5,제주시새우리,제주특별자치도 제주시 무근성7길 24 제주시 새우리,맛집,,
,1박 2일,2,6,스누피가든,제주특별자치도 제주시 구좌읍 금백조로 930,관광지,,
,1박 2일,2,7,카페 글렌코,제주특별자치도 제주시 구좌읍 비자림로 1202,카페,,
,,,,,,,,
코스 제목 (유튜브 명),일수 분류,일차,전체 순서,장소명,주소,카테고리,조회수,유튜브 링크
Solo Jeju trip ☘️ Spreading the east for 2 days and 1 night.. (+Please follow the exact same rout...,1박 2일,1,1,그옛맛,제주특별자치도 제주시 서사로24길 12 1층 그옛맛,맛집,"146,764",https://www.youtube.com/watch?v=cE92A7DQNK4&t=0s
,1박 2일,1,2,아일안,제주특별자치도 제주시 조천읍 신촌북1길 20-1 아일안,숙소,,썸네일 ID
,1박 2일,1,3,로미뮤직하우스,제주특별자치도 제주시 조천읍 선교로 106 1층,카페,,cE92A7DQNK4
